agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
De vrienden op de boom verleiden	De vrienden op de boom verleidt	verleiden	verleidt	1	5	plural	singular	De vrienden op de boom verleiden de persoon.
De tantes naast de vrachtwagen steunen	De tantes naast de vrachtwagen steunt	steunen	steunt	1	5	plural	singular	De tantes naast de vrachtwagen steunen de persoon.
De boeren onder de boom vermijden	De boeren onder de boom vermijdt	vermijden	vermijdt	1	5	plural	singular	De boeren onder de boom vermijden de persoon.
De schrijvers onder het raam herkennen	De schrijvers onder het raam herkent	herkennen	herkent	1	5	plural	singular	De schrijvers onder het raam herkennen de persoon.
De moeders op de stoel missen	De moeders op de stoel mist	missen	mist	1	5	plural	singular	De moeders op de stoel missen de persoon.
De atleten achter de fiets steunen	De atleten achter de fiets steunt	steunen	steunt	1	5	plural	singular	De atleten achter de fiets steunen de persoon.
De schrijvers achter de boom verleiden	De schrijvers achter de boom verleidt	verleiden	verleidt	1	5	plural	singular	De schrijvers achter de boom verleiden de persoon.
De atleten achter de fiets verleiden	De atleten achter de fiets verleidt	verleiden	verleidt	1	5	plural	singular	De atleten achter de fiets verleiden de persoon.
De meiden onder de tafel vermijden	De meiden onder de tafel vermijdt	vermijden	vermijdt	1	5	plural	singular	De meiden onder de tafel vermijden de persoon.
De winnaars bij de vrachtwagen kennen	De winnaars bij de vrachtwagen kent	kennen	kent	1	5	plural	singular	De winnaars bij de vrachtwagen kennen de persoon.
De inwoners onder de fiets steunen	De inwoners onder de fiets steunt	steunen	steunt	1	5	plural	singular	De inwoners onder de fiets steunen de persoon.
De schrijvers naast de tafel roepen	De schrijvers naast de tafel roept	roepen	roept	1	5	plural	singular	De schrijvers naast de tafel roepen de persoon.
De meiden naast de tafel steunen	De meiden naast de tafel steunt	steunen	steunt	1	5	plural	singular	De meiden naast de tafel steunen de persoon.
De schrijvers bij de vrachtwagen roepen	De schrijvers bij de vrachtwagen roept	roepen	roept	1	5	plural	singular	De schrijvers bij de vrachtwagen roepen de persoon.
De vrienden bij de tafel verleiden	De vrienden bij de tafel verleidt	verleiden	verleidt	1	5	plural	singular	De vrienden bij de tafel verleiden de persoon.
De vaders bij de stoel zien	De vaders bij de stoel ziet	zien	ziet	1	5	plural	singular	De vaders bij de stoel zien de persoon.
De atleten bij de boom herkennen	De atleten bij de boom herkent	herkennen	herkent	1	5	plural	singular	De atleten bij de boom herkennen de persoon.
De advocaten naast de vrachtwagen horen	De advocaten naast de vrachtwagen hoort	horen	hoort	1	5	plural	singular	De advocaten naast de vrachtwagen horen de persoon.
De personen naast de stoel vermijden	De personen naast de stoel vermijdt	vermijden	vermijdt	1	5	plural	singular	De personen naast de stoel vermijden de persoon.
De mannen onder het bureau zien	De mannen onder het bureau ziet	zien	ziet	1	5	plural	singular	De mannen onder het bureau zien de persoon.
De personen bij het bureau steunen	De personen bij het bureau steunt	steunen	steunt	1	5	plural	singular	De personen bij het bureau steunen de persoon.
De boeren op de boom bekritiseren	De boeren op de boom bekritiseert	bekritiseren	bekritiseert	1	5	plural	singular	De boeren op de boom bekritiseren de persoon.
De tantes bij de boom steunen	De tantes bij de boom steunt	steunen	steunt	1	5	plural	singular	De tantes bij de boom steunen de persoon.
De vaders onder het raam onderzoeken	De vaders onder het raam onderzoekt	onderzoeken	onderzoekt	1	5	plural	singular	De vaders onder het raam onderzoeken de persoon.
De personen achter de boom steunen	De personen achter de boom steunt	steunen	steunt	1	5	plural	singular	De personen achter de boom steunen de persoon.
De boeren achter de fiets roepen	De boeren achter de fiets roept	roepen	roept	1	5	plural	singular	De boeren achter de fiets roepen de persoon.
De winnaars op de stoel missen	De winnaars op de stoel mist	missen	mist	1	5	plural	singular	De winnaars op de stoel missen de persoon.
De personen achter de tafel horen	De personen achter de tafel hoort	horen	hoort	1	5	plural	singular	De personen achter de tafel horen de persoon.
De winnaars onder de fiets begrijpen	De winnaars onder de fiets begrijpt	begrijpen	begrijpt	1	5	plural	singular	De winnaars onder de fiets begrijpen de persoon.
De tantes naast de vrachtwagen missen	De tantes naast de vrachtwagen mist	missen	mist	1	5	plural	singular	De tantes naast de vrachtwagen missen de persoon.
De boeren op de stoel onderzoeken	De boeren op de stoel onderzoekt	onderzoeken	onderzoekt	1	5	plural	singular	De boeren op de stoel onderzoeken de persoon.
De mannen onder de fiets vertrouwen	De mannen onder de fiets vertrouwt	vertrouwen	vertrouwt	1	5	plural	singular	De mannen onder de fiets vertrouwen de persoon.
De winnaars naast de stoel vermijden	De winnaars naast de stoel vermijdt	vermijden	vermijdt	1	5	plural	singular	De winnaars naast de stoel vermijden de persoon.
De atleten onder het bureau vermijden	De atleten onder het bureau vermijdt	vermijden	vermijdt	1	5	plural	singular	De atleten onder het bureau vermijden de persoon.
De boeren bij het raam vertrouwen	De boeren bij het raam vertrouwt	vertrouwen	vertrouwt	1	5	plural	singular	De boeren bij het raam vertrouwen de persoon.
De vrienden naast de boom begrijpen	De vrienden naast de boom begrijpt	begrijpen	begrijpt	1	5	plural	singular	De vrienden naast de boom begrijpen de persoon.
De atleten onder het bureau groeten	De atleten onder het bureau groet	groeten	groet	1	5	plural	singular	De atleten onder het bureau groeten de persoon.
De personen onder de fiets onderzoeken	De personen onder de fiets onderzoekt	onderzoeken	onderzoekt	1	5	plural	singular	De personen onder de fiets onderzoeken de persoon.
De boeren naast het raam stimuleren	De boeren naast het raam stimuleert	stimuleren	stimuleert	1	5	plural	singular	De boeren naast het raam stimuleren de persoon.
De moeders achter het bureau verleiden	De moeders achter het bureau verleidt	verleiden	verleidt	1	5	plural	singular	De moeders achter het bureau verleiden de persoon.
De winnaars bij het raam missen	De winnaars bij het raam mist	missen	mist	1	5	plural	singular	De winnaars bij het raam missen de persoon.
De boeren bij de boom onderzoeken	De boeren bij de boom onderzoekt	onderzoeken	onderzoekt	1	5	plural	singular	De boeren bij de boom onderzoeken de persoon.
De boeren onder de vrachtwagen herkennen	De boeren onder de vrachtwagen herkent	herkennen	herkent	1	5	plural	singular	De boeren onder de vrachtwagen herkennen de persoon.
De atleten op de tafel zien	De atleten op de tafel ziet	zien	ziet	1	5	plural	singular	De atleten op de tafel zien de persoon.
De atleten onder het raam roepen	De atleten onder het raam roept	roepen	roept	1	5	plural	singular	De atleten onder het raam roepen de persoon.
De advocaten naast de boom missen	De advocaten naast de boom mist	missen	mist	1	5	plural	singular	De advocaten naast de boom missen de persoon.
De schrijvers op de stoel zien	De schrijvers op de stoel ziet	zien	ziet	1	5	plural	singular	De schrijvers op de stoel zien de persoon.
De atleten op het raam vermijden	De atleten op het raam vermijdt	vermijden	vermijdt	1	5	plural	singular	De atleten op het raam vermijden de persoon.
De meiden achter de vrachtwagen kennen	De meiden achter de vrachtwagen kent	kennen	kent	1	5	plural	singular	De meiden achter de vrachtwagen kennen de persoon.
De advocaten achter het bureau bekritiseren	De advocaten achter het bureau bekritiseert	bekritiseren	bekritiseert	1	5	plural	singular	De advocaten achter het bureau bekritiseren de persoon.
De ooms op de fiets bekritiseren	De ooms op de fiets bekritiseert	bekritiseren	bekritiseert	1	5	plural	singular	De ooms op de fiets bekritiseren de persoon.
De vrienden achter de tafel roepen	De vrienden achter de tafel roept	roepen	roept	1	5	plural	singular	De vrienden achter de tafel roepen de persoon.
De schrijvers op de stoel horen	De schrijvers op de stoel hoort	horen	hoort	1	5	plural	singular	De schrijvers op de stoel horen de persoon.
De advocaten achter de tafel bekritiseren	De advocaten achter de tafel bekritiseert	bekritiseren	bekritiseert	1	5	plural	singular	De advocaten achter de tafel bekritiseren de persoon.
De vaders op de tafel kennen	De vaders op de tafel kent	kennen	kent	1	5	plural	singular	De vaders op de tafel kennen de persoon.
De ooms onder de fiets missen	De ooms onder de fiets mist	missen	mist	1	5	plural	singular	De ooms onder de fiets missen de persoon.
De vaders onder de tafel stimuleren	De vaders onder de tafel stimuleert	stimuleren	stimuleert	1	5	plural	singular	De vaders onder de tafel stimuleren de persoon.
De advocaten onder de vrachtwagen herkennen	De advocaten onder de vrachtwagen herkent	herkennen	herkent	1	5	plural	singular	De advocaten onder de vrachtwagen herkennen de persoon.
De schrijvers op de boom steunen	De schrijvers op de boom steunt	steunen	steunt	1	5	plural	singular	De schrijvers op de boom steunen de persoon.
De vrienden achter het bureau verleiden	De vrienden achter het bureau verleidt	verleiden	verleidt	1	5	plural	singular	De vrienden achter het bureau verleiden de persoon.
De vrienden onder het raam kennen	De vrienden onder het raam kent	kennen	kent	1	5	plural	singular	De vrienden onder het raam kennen de persoon.
De inwoners achter het raam vermijden	De inwoners achter het raam vermijdt	vermijden	vermijdt	1	5	plural	singular	De inwoners achter het raam vermijden de persoon.
De ooms achter de stoel roepen	De ooms achter de stoel roept	roepen	roept	1	5	plural	singular	De ooms achter de stoel roepen de persoon.
De advocaten naast het bureau groeten	De advocaten naast het bureau groet	groeten	groet	1	5	plural	singular	De advocaten naast het bureau groeten de persoon.
De vaders naast het raam horen	De vaders naast het raam hoort	horen	hoort	1	5	plural	singular	De vaders naast het raam horen de persoon.
De vaders naast het raam stimuleren	De vaders naast het raam stimuleert	stimuleren	stimuleert	1	5	plural	singular	De vaders naast het raam stimuleren de persoon.
De mannen achter de vrachtwagen bekritiseren	De mannen achter de vrachtwagen bekritiseert	bekritiseren	bekritiseert	1	5	plural	singular	De mannen achter de vrachtwagen bekritiseren de persoon.
De winnaars achter de boom horen	De winnaars achter de boom hoort	horen	hoort	1	5	plural	singular	De winnaars achter de boom horen de persoon.
De meiden onder het bureau horen	De meiden onder het bureau hoort	horen	hoort	1	5	plural	singular	De meiden onder het bureau horen de persoon.
De moeders naast de stoel horen	De moeders naast de stoel hoort	horen	hoort	1	5	plural	singular	De moeders naast de stoel horen de persoon.
De ooms onder de stoel onderzoeken	De ooms onder de stoel onderzoekt	onderzoeken	onderzoekt	1	5	plural	singular	De ooms onder de stoel onderzoeken de persoon.
De atleten bij de vrachtwagen begrijpen	De atleten bij de vrachtwagen begrijpt	begrijpen	begrijpt	1	5	plural	singular	De atleten bij de vrachtwagen begrijpen de persoon.
De ooms naast het raam stimuleren	De ooms naast het raam stimuleert	stimuleren	stimuleert	1	5	plural	singular	De ooms naast het raam stimuleren de persoon.
De atleten naast het raam onderzoeken	De atleten naast het raam onderzoekt	onderzoeken	onderzoekt	1	5	plural	singular	De atleten naast het raam onderzoeken de persoon.
De vrienden bij de stoel begrijpen	De vrienden bij de stoel begrijpt	begrijpen	begrijpt	1	5	plural	singular	De vrienden bij de stoel begrijpen de persoon.
De meiden op het bureau bekritiseren	De meiden op het bureau bekritiseert	bekritiseren	bekritiseert	1	5	plural	singular	De meiden op het bureau bekritiseren de persoon.
De schrijvers naast de stoel onderzoeken	De schrijvers naast de stoel onderzoekt	onderzoeken	onderzoekt	1	5	plural	singular	De schrijvers naast de stoel onderzoeken de persoon.
De advocaten onder de stoel verleiden	De advocaten onder de stoel verleidt	verleiden	verleidt	1	5	plural	singular	De advocaten onder de stoel verleiden de persoon.
De vrienden onder de vrachtwagen groeten	De vrienden onder de vrachtwagen groet	groeten	groet	1	5	plural	singular	De vrienden onder de vrachtwagen groeten de persoon.
De inwoners onder het raam zien	De inwoners onder het raam ziet	zien	ziet	1	5	plural	singular	De inwoners onder het raam zien de persoon.
De tantes op het raam kennen	De tantes op het raam kent	kennen	kent	1	5	plural	singular	De tantes op het raam kennen de persoon.
De ooms op het bureau bekritiseren	De ooms op het bureau bekritiseert	bekritiseren	bekritiseert	1	5	plural	singular	De ooms op het bureau bekritiseren de persoon.
De vrienden onder het raam herkennen	De vrienden onder het raam herkent	herkennen	herkent	1	5	plural	singular	De vrienden onder het raam herkennen de persoon.
De moeders op de stoel groeten	De moeders op de stoel groet	groeten	groet	1	5	plural	singular	De moeders op de stoel groeten de persoon.
De atleten naast het raam vertrouwen	De atleten naast het raam vertrouwt	vertrouwen	vertrouwt	1	5	plural	singular	De atleten naast het raam vertrouwen de persoon.
De atleten op de fiets bekritiseren	De atleten op de fiets bekritiseert	bekritiseren	bekritiseert	1	5	plural	singular	De atleten op de fiets bekritiseren de persoon.
De personen achter de stoel kennen	De personen achter de stoel kent	kennen	kent	1	5	plural	singular	De personen achter de stoel kennen de persoon.
De mannen achter de boom groeten	De mannen achter de boom groet	groeten	groet	1	5	plural	singular	De mannen achter de boom groeten de persoon.
De winnaars op de fiets verleiden	De winnaars op de fiets verleidt	verleiden	verleidt	1	5	plural	singular	De winnaars op de fiets verleiden de persoon.
De atleten op de stoel verleiden	De atleten op de stoel verleidt	verleiden	verleidt	1	5	plural	singular	De atleten op de stoel verleiden de persoon.
De schrijvers bij de boom herkennen	De schrijvers bij de boom herkent	herkennen	herkent	1	5	plural	singular	De schrijvers bij de boom herkennen de persoon.
De vaders bij de stoel horen	De vaders bij de stoel hoort	horen	hoort	1	5	plural	singular	De vaders bij de stoel horen de persoon.
De moeders bij de stoel onderzoeken	De moeders bij de stoel onderzoekt	onderzoeken	onderzoekt	1	5	plural	singular	De moeders bij de stoel onderzoeken de persoon.
De personen bij de vrachtwagen vermijden	De personen bij de vrachtwagen vermijdt	vermijden	vermijdt	1	5	plural	singular	De personen bij de vrachtwagen vermijden de persoon.
De mannen achter de stoel missen	De mannen achter de stoel mist	missen	mist	1	5	plural	singular	De mannen achter de stoel missen de persoon.
De atleten bij de stoel roepen	De atleten bij de stoel roept	roepen	roept	1	5	plural	singular	De atleten bij de stoel roepen de persoon.
De advocaten naast het raam zien	De advocaten naast het raam ziet	zien	ziet	1	5	plural	singular	De advocaten naast het raam zien de persoon.
De winnaars achter het bureau verleiden	De winnaars achter het bureau verleidt	verleiden	verleidt	1	5	plural	singular	De winnaars achter het bureau verleiden de persoon.
De boeren bij de boom stimuleren	De boeren bij de boom stimuleert	stimuleren	stimuleert	1	5	plural	singular	De boeren bij de boom stimuleren de persoon.
